step,time_ps,elapsed_time_ns,potential_energy_kJ_mol,kinetic_energy_kJ_mol,total_energy_kJ_mol,temperature_K,volume_nm3,density_g_mL,speed_ns_day
6150000,12300.00000158834,4.7500000009677015,-841006.1943251062,222820.6926805284,-618185.5016445778,311.0413762955758,764.257539060169,1.0250073334284926,107
6175000,12350.000001598526,4.800000000977888,-840265.4488641121,223696.31368274477,-616569.1351813674,312.2636791183803,765.1796725709236,1.023772076344692,107
6200000,12400.000001608712,4.850000000988074,-842051.2099564765,221880.22626247464,-620170.9836940018,309.7285540190082,765.0967214417941,1.023883072833533,107
6225000,12450.0000016189,4.900000000998262,-840689.3722106498,223445.4654122888,-617243.906798361,311.91351329515555,766.3405380493105,1.0222212492617475,107
6250000,12500.000001629083,4.950000001008445,-840984.3935834602,222622.91749669128,-618361.476086769,310.7652966162706,764.5651414157973,1.0245949491158688,107
6275000,12550.000001639271,5.000000001018633,-842439.3835999765,220639.7292648509,-621799.6543351256,307.9969110158845,765.798411304798,1.0229449037768954,107
6300000,12600.000001649458,5.0500000010288195,-840433.4530527722,220944.3396652051,-619489.1133875671,308.4221248370082,766.3065970223173,1.022266525185443,107
6325000,12650.000001659644,5.100000001039006,-842415.3397815814,221888.83085055597,-620526.5089310255,309.74056539410566,765.0070474329099,1.0240030922504493,107
6350000,12700.00000166983,5.150000001049192,-840516.5205507218,222195.91058611296,-618320.6099646088,310.1692262264149,764.6630313083726,1.0244637835103725,107
6375000,12750.000001680017,5.2000000010593785,-843141.4377945974,221941.47023606036,-621199.967558537,309.8140461230168,764.7503625631117,1.024346794082151,107
6400000,12800.000001690203,5.250000001069565,-842367.3450020328,222519.27888842468,-619848.0661136082,310.620624705575,765.2131961302408,1.0237272254663978,107
6425000,12850.00000170039,5.300000001079751,-841077.9886395968,221418.2276601299,-619659.760979467,309.08363778887167,763.3257036297841,1.026258618620582,107
6450000,12900.000001710576,5.350000001089938,-842196.4508269792,223023.37542265232,-619173.0754043269,311.32430656701143,764.7639042685508,1.0243286559319642,107
6475000,12950.000001720762,5.400000001100124,-839795.0053059738,222336.2590580705,-617458.7462479033,310.365142419626,767.1953655156681,1.0210822658426078,107
6500000,13000.000001730948,5.45000000111031,-841127.8476642468,221927.76028889444,-619200.0873753524,309.7949080403543,765.7479647245513,1.0230122941906523,107
6525000,13050.000001741137,5.500000001120498,-840885.6352123995,220445.0300173348,-620440.6051950647,307.725125118522,766.4173002914393,1.022118866401894,107
6550000,13100.00000175132,5.550000001130681,-840946.6263990039,222549.6627125845,-618396.9636864194,310.66303829997725,763.9956423561644,1.0253587045978068,107
6575000,13150.000001761508,5.600000001140869,-840884.7199149937,222497.55633251448,-618387.1635824792,310.5903016076361,764.4479555306297,1.0247520141785482,107
6600000,13200.000001771694,5.650000001151056,-842718.5918850414,220731.8940962601,-621986.6977887814,308.1255663739785,763.1890135502215,1.0264424254754243,107
6625000,13250.00000178188,5.700000001161242,-841930.7791039585,222153.59199178428,-619777.1871121742,310.1101525664933,766.5572918080412,1.0219322032890592,107
6650000,13300.000001792068,5.75000000117143,-842615.3772193426,223314.8903349216,-619300.486884421,311.7312400453707,766.6495625170476,1.021809207837729,107
6675000,13350.000001802253,5.800000001181615,-842966.8692300483,222414.49945983736,-620552.3697702109,310.4743602932208,765.8556225910586,1.022868487293171,107
6700000,13400.00000181244,5.850000001191801,-840506.3894552821,222428.66989673735,-618077.7195585447,310.4941411858438,766.571449432987,1.0219133294673628,107
6725000,13450.000001822626,5.900000001201987,-843679.624863226,221915.04906614835,-621764.5757970776,309.7771641038744,766.374044983,1.0221765563342675,107
6750000,13500.000001832812,5.950000001212174,-842401.5272097648,223020.5517366944,-619380.9754730704,311.32036490811066,765.2796538460279,1.0236383238829678,107
6775000,13550.000001842998,6.00000000122236,-842893.8625625554,221860.69755765487,-621033.1650049004,309.70129337659955,766.3654617872926,1.0221880045817002,107
6800000,13600.000001853185,6.050000001232546,-841806.2969470043,222485.22948042263,-619321.0674665817,310.57309422445314,765.6350247077983,1.023163200329891,107
6825000,13650.000001863373,6.1000000012427344,-841996.7434856952,222093.9916924321,-619902.7517932631,310.0269549113962,766.9675732314448,1.021385531156337,107
6850000,13700.000001873555,6.150000001252917,-843615.5327180885,222944.10857407624,-620671.4241440123,311.21365584880783,763.6263402896356,1.0258545846749627,107
6875000,13750.000001883744,6.200000001263105,-843098.1954290681,222365.32625076227,-620732.8691783058,310.40571809287763,764.7257861475125,1.024379714081692,107
6900000,13800.00000189393,6.250000001273292,-841083.5066954978,222788.7039171742,-618294.8027783236,310.9967223235411,767.151309880434,1.0211409041154862,107
6925000,13850.000001904116,6.300000001283478,-840236.2348640901,223494.27849744124,-616741.9563666489,311.9816527888642,765.8524817259462,1.0228726822158527,107
6950000,13900.000001914304,6.350000001293666,-841801.6538584214,221091.920883797,-620709.7329746244,308.628137415077,764.3111038993103,1.0249354983437298,107
